subject,schedule,difficulty,habit,GroupName
Cybersecurity,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Cy_AI
Elixir,Evening,Intermediate,Revision; experimentation; peer discussion,Study_El_EI
Dart,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Da_MB
Data Science,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Da_EA
C,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_C_MA
Lisp,Evening,Beginner,Light reading; practice problems; reward session,Study_Li_EB
Cybersecurity,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Cy_MI
C++,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_C+_MB
Web Development,Afternoon,Advanced,Project work; collaboration; skill layering,Study_We_AA
Lisp,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Li_AI
Robotics,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ro_MA
TypeScript,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ty_AB
Perl,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Pe_EI
C#,Evening,Intermediate,Revision; experimentation; peer discussion,Study_C#_EI
Lisp,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Li_EA
Blockchain,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Bl_AB
Ruby,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ru_MB
IoT,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Io_MA
DevOps,Evening,Advanced,Self-assessment; mentoring; review loop,Study_De_EA
Ruby,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ru_AA
AR/VR,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ar_MI
Python,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Py_EI
Bioinformatics,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Bi_MA
Python,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Py_MB
PowerShell,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Po_EA
Ruby,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ru_MB
IoT,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Io_AI
DevOps,Afternoon,Advanced,Project work; collaboration; skill layering,Study_De_AA
Elixir,Evening,Beginner,Light reading; practice problems; reward session,Study_El_EB
PowerShell,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Po_AA
Lisp,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Li_EA
Game Development,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ga_EI
Mobile Development,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Mo_EA
TypeScript,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ty_AI
Quantum Computing,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Qu_EI
Rust,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ru_EI
ai & machine learning,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ai_MA
Swift,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Sw_EI
Haskell,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ha_AA
Mobile Development,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Mo_EA
Java,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ja_AA
Haskell,Evening,Beginner,Light reading; practice problems; reward session,Study_Ha_EB
Mobile Development,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Mo_EA
Lisp,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Li_AI
Swift,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Sw_EI
Web Development,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_We_MB
Cloud Computing,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Cl_MA
C#,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C#_AI
C,Afternoon,Advanced,Project work; collaboration; skill layering,Study_C_AA
DevOps,Evening,Beginner,Light reading; practice problems; reward session,Study_De_EB
C#,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C#_AI
ai & machine learning,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ai_MB
TypeScript,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ty_AA
C++,Evening,Advanced,Self-assessment; mentoring; review loop,Study_C+_EA
C,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C_AI
Bioinformatics,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Bi_MB
Blockchain,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Bl_AI
Bash,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ba_AB
Cybersecurity,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Cy_MA
PowerShell,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Po_AA
Perl,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Pe_MA
Robotics,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ro_EA
Cybersecurity,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Cy_MA
Kotlin,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ko_AB
Java,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ja_EA
C++,Evening,Beginner,Light reading; practice problems; reward session,Study_C+_EB
Rust,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ru_EI
PHP,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ph_MA
Ruby,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ru_AB
Kotlin,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ko_AA
PHP,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ph_MA
Embedded Systems,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Em_MI
C#,Evening,Beginner,Light reading; practice problems; reward session,Study_C#_EB
PowerShell,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Po_AI
C++,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_C+_MB
Lisp,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Li_MA
Embedded Systems,Evening,Beginner,Light reading; practice problems; reward session,Study_Em_EB
DevOps,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_De_MB
Dart,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Da_AI
Cloud Computing,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Cl_MI
Perl,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Pe_EI
C#,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_C#_MI
C#,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_C#_MI
Data Science,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Da_AA
Web Development,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_We_AB
TypeScript,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ty_AA
C,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_C_AB
Python,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Py_MB
Cloud Computing,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Cl_MB
Web Development,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_We_MA
Cybersecurity,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Cy_EI
Go,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Go_AB
Blockchain,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Bl_AA
Java,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ja_MI
ai & machine learning,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ai_EI
C++,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_C+_MI
Rust,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ru_MB
TypeScript,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ty_MB
TypeScript,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ty_MA
Elixir,Evening,Advanced,Self-assessment; mentoring; review loop,Study_El_EA
C#,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_C#_MA
Data Science,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Da_EI
Blockchain,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Bl_MA
C#,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_C#_AB
Blockchain,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Bl_EI
Ruby,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ru_MI
Cybersecurity,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Cy_AB
Embedded Systems,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Em_EA
Haskell,Evening,Beginner,Light reading; practice problems; reward session,Study_Ha_EB
IoT,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Io_AI
Kotlin,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ko_EA
ai & machine learning,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ai_MB
Python,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Py_EA
Data Science,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Da_AI
Java,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ja_EI
Robotics,Evening,Beginner,Light reading; practice problems; reward session,Study_Ro_EB
Game Development,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ga_MA
TypeScript,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ty_MI
IoT,Evening,Beginner,Light reading; practice problems; reward session,Study_Io_EB
ai & machine learning,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ai_AB
Python,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Py_AA
Data Science,Evening,Beginner,Light reading; practice problems; reward session,Study_Da_EB
Kotlin,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ko_MA
Bash,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ba_MB
Rust,Evening,Beginner,Light reading; practice problems; reward session,Study_Ru_EB
C++,Evening,Advanced,Self-assessment; mentoring; review loop,Study_C+_EA
ai & machine learning,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ai_EI
Bash,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ba_MB
Dart,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Da_MB
Bash,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ba_MA
Game Development,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ga_EI
Robotics,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ro_AI
AR/VR,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ar_AB
Haskell,Evening,Beginner,Light reading; practice problems; reward session,Study_Ha_EB
Prolog,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Pr_AB
Perl,Evening,Beginner,Light reading; practice problems; reward session,Study_Pe_EB
Java,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ja_AA
JavaScript,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ja_AB
Java,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ja_AI
Cybersecurity,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Cy_MI
DevOps,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_De_MA
C++,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C+_AI
Web Development,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_We_MA
Web Development,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_We_MB
Rust,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ru_EI
Swift,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Sw_AA
Perl,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Pe_MB
JavaScript,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ja_EA
Haskell,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ha_MA
IoT,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Io_MA
DevOps,Evening,Beginner,Light reading; practice problems; reward session,Study_De_EB
Swift,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Sw_EA
Cybersecurity,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Cy_EA
C#,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_C#_AI
PowerShell,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Po_MA
Elixir,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_El_AI
IoT,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Io_EA
Game Development,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ga_MI
Bioinformatics,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Bi_MA
Quantum Computing,Evening,Beginner,Light reading; practice problems; reward session,Study_Qu_EB
Rust,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ru_MB
Web Development,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_We_AB
ai & machine learning,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ai_EI
Rust,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Ru_EI
ai & machine learning,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ai_AI
Bash,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ba_EA
Web Development,Afternoon,Advanced,Project work; collaboration; skill layering,Study_We_AA
TypeScript,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ty_AB
Go,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Go_EA
Game Development,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Ga_MI
PowerShell,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Po_AA
Java,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ja_AI
Python,Evening,Beginner,Light reading; practice problems; reward session,Study_Py_EB
Game Development,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Ga_EA
IoT,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Io_EI
Elixir,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_El_AB
Mobile Development,Evening,Beginner,Light reading; practice problems; reward session,Study_Mo_EB
Game Development,Afternoon,Advanced,Project work; collaboration; skill layering,Study_Ga_AA
Data Science,Evening,Advanced,Self-assessment; mentoring; review loop,Study_Da_EA
PHP,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Ph_AI
Ruby,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ru_MB
Quantum Computing,Evening,Intermediate,Revision; experimentation; peer discussion,Study_Qu_EI
Python,dd,Intermediate,Deep study sessions; teach-back; Pomodoro,Study_Py_MI
C#,Evening,Advanced,Self-assessment; mentoring; review loop,Study_C#_EA
Prolog,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Pr_AB
Python,Afternoon,Intermediate,Apply knowledge; concept mapping; review walk,Study_Py_AI
Kotlin,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ko_MB
PowerShell,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Po_AB
C,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_C_MB
Robotics,Afternoon,Beginner,Interactive learning; group study; mini-recaps,Study_Ro_AB
Bash,dd,Advanced,Complex tasks; critical thinking; journaling ideas,Study_Ba_MA
Game Development,dd,Beginner,"Short, structured lessons; review notes; set goals",Study_Ga_MB
Swift,Evening,Beginner,Light reading; practice problems; reward session,Study_Sw_EB
Prolog,Evening,Beginner,Light reading; practice problems; reward session,Study_Pr_EB
AR/VR,Evening,Beginner,Light reading; practice problems; reward session,Study_Ar_EB
